Item,Price,Reviews,Image
"APPLE iPhone 5s (Silver, 16 GB)","₹25,000",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/5/8/2/apple-iphone-5s-a1530-original-imaehzzwzbcgg3sg.jpeg?q=70
"APPLE iPhone 7 (Gold, 256 GB)","₹74,400",4.5,https://rukminim1.flixcart.com/image/312/312/k12go7k0/mobile/e/q/m/apple-iphone-7-mn942hn-a-original-imafkqe8mqaafe4g.jpeg?q=70
"APPLE iPhone 7 (Jet Black, 256 GB)","₹74,400",4.5,https://rukminim1.flixcart.com/image/312/312/mobile/m/t/8/apple-iphone-7-na-original-imaemzfjmrwpksbu.jpeg?q=70
"APPLE iPhone 7 (Silver, 256 GB)","₹74,400",4.5,https://rukminim1.flixcart.com/image/312/312/k12go7k0/mobile/b/h/n/apple-iphone-7-mn932hn-a-original-imafkqe89uazqfa3.jpeg?q=70
"APPLE iPhone 6s Plus (Rose Gold, 128 GB)","₹70,000",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/x/u/e/apple-iphone-6s-plus-na-original-imaebyngfadycxgt.jpeg?q=70
"APPLE iPhone XS (Gold, 64 GB)","₹89,900",4.7,https://rukminim1.flixcart.com/image/312/312/jm9hfgw0/mobile/x/g/f/apple-iphone-xs-mt9k2hn-a-original-imaf97f6hqebeych.jpeg?q=70
"APPLE iPhone 6s Plus (Space Grey, 16 GB)","₹72,000",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/b/u/e/apple-iphone-6s-plus-na-original-imaeby7yqedxtcwv.jpeg?q=70
"APPLE iPhone 12 Pro Max (Gold, 128 GB)","₹1,09,990",4.6,https://rukminim1.flixcart.com/image/312/312/kg8avm80/mobile/g/n/w/apple-iphone-12-pro-max-dummyapplefsn-original-imafwgcyauknkgwh.jpeg?q=70
"APPLE iPhone 12 Pro Max (Graphite, 128 GB)","₹1,09,990",4.6,https://rukminim1.flixcart.com/image/312/312/kg8avm80/mobile/5/z/w/apple-iphone-12-pro-max-dummyapplefsn-original-imafwgcy7ugz3y2z.jpeg?q=70
"APPLE iPhone 6s Plus (Gold, 128 GB)","₹92,000",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/d/z/u/apple-iphone-6s-plus-na-original-imaebynhzvw7dmje.jpeg?q=70
"APPLE iPhone 6s (Space Grey, 128 GB)","₹82,000",4.5,https://rukminim1.flixcart.com/image/312/312/mobile/t/e/7/apple-iphone-6s-na-original-imaebymatbv4unha.jpeg?q=70
"APPLE iPhone 6 (Silver, 128 GB)","₹71,500",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/h/h/g/apple-iphone-6-original-imaeyny5hqffnnbn.jpeg?q=70
"APPLE iPhone 6 (Grey, 128 GB)","₹71,500",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/f/2/j/apple-iphone-6-original-imaeymdqs5gm5xkz.jpeg?q=70
"APPLE iPhone XS (Silver, 64 GB)","₹89,900",4.7,https://rukminim1.flixcart.com/image/312/312/jm9hfgw0/mobile/g/h/c/apple-iphone-xs-mt9f2hn-a-original-imaf97f6zzfkzjcz.jpeg?q=70
"APPLE iPhone 12 Pro Max (Silver, 128 GB)","₹1,09,990",4.6,https://rukminim1.flixcart.com/image/312/312/kg8avm80/mobile/g/z/c/apple-iphone-12-pro-max-dummyapplefsn-original-imafwgcyyemh9hbg.jpeg?q=70
"APPLE iPhone 11 Pro (Gold, 256 GB)","₹1,21,300",4.6,https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/e/b/u/iphone-11-pro-max-64-a-mwhg2hn-a-apple-0-original-imafkg2fg3evmhuy.jpeg?q=70
"APPLE iPhone 7 (Black, 128 GB)","₹34,900",4.5,https://rukminim1.flixcart.com/image/312/312/k12go7k0/mobile/7/e/e/apple-iphone-7-mn8x2hn-a-original-imafkqcqhzxuvcpd.jpeg?q=70
"APPLE iPhone 7 Plus (Silver, 32 GB)","₹37,900",4.5,https://rukminim1.flixcart.com/image/312/312/k13w4280/mobile/z/z/j/apple-iphone-7-plus-mn4x2hn-a-original-imafkqfgshtythwf.jpeg?q=70
"APPLE iPhone 7 (Jet Black, 32 GB)","₹24,999",4.5,https://rukminim1.flixcart.com/image/312/312/j9d3bm80/mobile/8/k/x/apple-iphone-7-mqtx2hn-a-original-imaeyyuygs9rzmty.jpeg?q=70
"Apple iPhone XR ((PRODUCT)RED, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,https://rukminim1.flixcart.com/image/312/312/jnj7iq80/mobile/3/f/a/apple-iphone-xr-mry62hn-a-original-imafa6zkhyceh8dg.jpeg?q=70
"APPLE iPhone 11 Pro (Silver, 64 GB)","₹1,06,600",4.6,https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/k/6/h/iphone-11-pro-max-64-b-mwhf2hn-a-apple-0-original-imafkg2ftqfvr9sf.jpeg?q=70
"APPLE iPhone 12 Pro (Graphite, 128 GB)","₹99,990",4.5,https://rukminim1.flixcart.com/image/312/312/kg8avm80/mobile/u/q/d/apple-iphone-12-pro-dummyapplefsn-original-imafwgbrbzjgug4j.jpeg?q=70
"APPLE iPhone 7 (Black, 256 GB)","₹74,400",4.5,https://rukminim1.flixcart.com/image/312/312/k12go7k0/mobile/7/e/e/apple-iphone-7-mn8x2hn-a-original-imafkqcqhzxuvcpd.jpeg?q=70
"APPLE iPhone 6s (Space Grey, 16 GB)","₹62,000",4.5,https://rukminim1.flixcart.com/image/312/312/mobile/t/e/7/apple-iphone-6s-na-original-imaebymaz5exfapw.jpeg?q=70
"APPLE iPhone X (Space Gray, 256 GB)","₹1,06,900",4.6,https://rukminim1.flixcart.com/image/312/312/j9d3bm80/mobile/g/g/q/apple-iphone-x-mqa52hn-a-original-imaeyzyfbgcwyhwg.jpeg?q=70
"APPLE iPhone 6 Plus (Space Grey, 128 GB)","₹80,500",4.5,https://rukminim1.flixcart.com/image/312/312/mobile/h/z/d/apple-iphone-6-plus-original-imaeymdqfzw2zzhw.jpeg?q=70
"APPLE iPhone 6 Plus (Gold, 64 GB)","₹71,500",4.5,https://rukminim1.flixcart.com/image/312/312/mobile/4/q/n/apple-iphone-6-plus-original-imaeymdqx2g2wtjn.jpeg?q=70
"APPLE iPhone 7 (Rose Gold, 32 GB)","₹31,500",4.5,https://rukminim1.flixcart.com/image/312/312/k12go7k0/mobile/e/y/z/apple-iphone-7-mn952hn-a-original-imafkqe8ptsnpd6m.jpeg?q=70
"APPLE iPhone 6 Plus (Gold, 128 GB)","₹80,500",4.7,https://rukminim1.flixcart.com/image/312/312/mobile/4/q/n/apple-iphone-6-plus-original-imaeymdqx2g2wtjn.jpeg?q=70
"APPLE iPhone 6s (Silver, 128 GB)","₹55,999",4.5,https://rukminim1.flixcart.com/image/312/312/mobile/k/9/y/apple-iphone-6s-na-original-imaebym8qz2hhh8n.jpeg?q=70
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,https://rukminim1.flixcart.com/image/312/312/jnj7iq80/mobile/u/x/j/apple-iphone-xr-mryf2hn-a-original-imafa6zkjfkwymuz.jpeg?q=70
"APPLE iPhone XS Max (Space Grey, 64 GB)","₹1,09,900",4.6,https://rukminim1.flixcart.com/image/312/312/jm9hfgw0/mobile/f/t/a/apple-iphone-xs-max-mt532hn-a-original-imaf97f6y3spd7yz.jpeg?q=70
"APPLE iPhone 6s (Rose Gold, 128 GB)","₹55,999",4.5,https://rukminim1.flixcart.com/image/312/312/mobile/v/g/j/apple-iphone-6s-na-original-imaebym6vqhggczq.jpeg?q=70
"APPLE iPhone 6s Plus (Silver, 32 GB)","₹34,900",4.4,https://rukminim1.flixcart.com/image/312/312/j7qi9ow0/mobile/p/q/h/apple-iphone-6s-plus-mn2w2hn-a-original-imaexvxuaeuwxpsf.jpeg?q=70
"APPLE iPhone 6s (Gold, 128 GB)","₹55,999",4.5,https://rukminim1.flixcart.com/image/312/312/mobile/t/u/b/apple-iphone-6s-na-original-imaebym7xbtayesf.jpeg?q=70
"APPLE iPhone 11 Pro Max (Space Grey, 256 GB)","₹1,31,900",4.7,https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/c/u/e/iphone-11-pro-512-u-mwcd2hn-a-apple-0-original-imafkg2fhzhzzh5s.jpeg?q=70
"APPLE iPhone 6s Plus (Gold, 64 GB)","₹59,999",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/d/z/u/apple-iphone-6s-plus-na-original-imaebynhzvw7dmje.jpeg?q=70
"APPLE iPhone 6s Plus (Space Grey, 128 GB)","₹92,000",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/b/u/e/apple-iphone-6s-plus-na-original-imaebynjg6gdh2zs.jpeg?q=70
"APPLE iPhone 6s Plus (Rose Gold, 16 GB)","₹49,999",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/x/u/e/apple-iphone-6s-plus-na-original-imaebyngfadycxgt.jpeg?q=70
"APPLE iPhone 6s (Gold, 64 GB)","₹49,999",4.5,https://rukminim1.flixcart.com/image/312/312/mobile/t/u/b/apple-iphone-6s-na-original-imaebym7xbtayesf.jpeg?q=70
"APPLE iPhone 6s Plus (Silver, 64 GB)","₹59,999",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/f/h/u/apple-iphone-6s-plus-na-original-imaebyngvzmrsyfu.jpeg?q=70
"APPLE iPhone 7 Plus (Rose Gold, 256 GB)","₹85,400",4.5,https://rukminim1.flixcart.com/image/312/312/k13w4280/mobile/x/y/m/apple-iphone-7-plus-mn4u2hn-a-original-imafkqfhmhyzy5xz.jpeg?q=70
"APPLE iPhone 12 Pro Max (Silver, 256 GB)","₹1,14,990",4.6,https://rukminim1.flixcart.com/image/312/312/kg8avm80/mobile/g/z/c/apple-iphone-12-pro-max-dummyapplefsn-original-imafwgcyyemh9hbg.jpeg?q=70
"APPLE iPhone 11 Pro (Midnight Green, 256 GB)","₹1,21,300",4.6,https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/z/a/f/iphone-11-pro-max-256-u-mwhm2hn-a-apple-0-original-imafkg2ftc5cze5n.jpeg?q=70
"APPLE iPhone 7 Plus (Silver, 256 GB)","₹85,400",4.5,https://rukminim1.flixcart.com/image/312/312/k13w4280/mobile/z/z/j/apple-iphone-7-plus-mn4x2hn-a-original-imafkqfgshtythwf.jpeg?q=70
"APPLE iPhone XS (Space Grey, 64 GB)","₹89,900",4.7,https://rukminim1.flixcart.com/image/312/312/jm9hfgw0/mobile/y/4/u/apple-iphone-xs-mt9l2hn-a-original-imaf97f65bqbdycy.jpeg?q=70
"APPLE iPhone 12 Pro Max (Graphite, 512 GB)","₹1,19,990",4.6,https://rukminim1.flixcart.com/image/312/312/kg8avm80/mobile/5/z/w/apple-iphone-12-pro-max-dummyapplefsn-original-imafwgcy7ugz3y2z.jpeg?q=70
"APPLE iPhone XS Max (Space Grey, 512 GB)","₹1,44,900",4.6,https://rukminim1.flixcart.com/image/312/312/jm9hfgw0/mobile/f/t/a/apple-iphone-xs-max-mt532hn-a-original-imaf97f6y3spd7yz.jpeg?q=70
"APPLE iPhone 7 Plus (Rose Gold, 32 GB)","₹37,900",4.5,https://rukminim1.flixcart.com/image/312/312/k13w4280/mobile/x/y/m/apple-iphone-7-plus-mn4u2hn-a-original-imafkqfhmhyzy5xz.jpeg?q=70
"APPLE iPhone 6s Plus (Silver, 128 GB)","₹70,000",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/f/h/u/apple-iphone-6s-plus-na-original-imaebyngvzmrsyfu.jpeg?q=70
"APPLE iPhone 7 Plus (Jet Black, 256 GB)","₹85,400",4.5,https://rukminim1.flixcart.com/image/312/312/mobile/j/f/b/apple-iphone-7-plus-na-original-imaemzg7hzvnwghj.jpeg?q=70
"APPLE iPhone 5C (White, 8 GB)","₹14,999",3.9,https://rukminim1.flixcart.com/image/312/312/kn3i1zk0pkrrdj/mobile-refurbished/j/e/c/iphone-5c-16-c-a1529-apple-original-imadwyy4ygz3krgw.jpeg?q=70
"APPLE iPhone 12 Pro Max (Graphite, 256 GB)","₹1,14,990",4.6,https://rukminim1.flixcart.com/image/312/312/kg8avm80/mobile/5/z/w/apple-iphone-12-pro-max-dummyapplefsn-original-imafwgcy7ugz3y2z.jpeg?q=70
"APPLE iPhone XR (Blue, 128 GB)","₹44,999",4.6,https://rukminim1.flixcart.com/image/312/312/k0lbdzk0pkrrdj/mobile/f/z/3/apple-iphone-xr-mrya2hn-a-original-imafbhyvbz2hmaxd.jpeg?q=70
"APPLE iPhone 6s Plus (Gold, 16 GB)","₹49,999",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/d/z/u/apple-iphone-6s-plus-na-original-imaebynhzvw7dmje.jpeg?q=70
"APPLE iPhone XS Max (Gold, 512 GB)","₹1,44,900",4.6,https://rukminim1.flixcart.com/image/312/312/jm9hfgw0/mobile/e/8/s/apple-iphone-xs-max-mt522hn-a-original-imaf97f6hmng8ufu.jpeg?q=70
"APPLE iPhone XS Max (Silver, 64 GB)","₹1,09,900",4.6,https://rukminim1.flixcart.com/image/312/312/jm9hfgw0/mobile/c/2/j/apple-iphone-xs-max-mt542hn-a-original-imaf97f6n9eg9be4.jpeg?q=70
"APPLE iPhone 6 (Space Grey, 64 GB)","₹44,999",4.4,https://rukminim1.flixcart.com/image/312/312/mobile/f/2/j/apple-iphone-6-original-imaeymdqs5gm5xkz.jpeg?q=70
"APPLE iPhone 7 Plus (Black, 256 GB)","₹85,400",4.5,https://rukminim1.flixcart.com/image/312/312/k13w4280/mobile/h/q/h/apple-iphone-7-plus-mn4w2hn-a-original-imafkqfhzxgedrcu.jpeg?q=70
"APPLE iPhone 6s (Rose Gold, 64 GB)","₹72,000",4.5,https://rukminim1.flixcart.com/image/312/312/mobile/v/g/j/apple-iphone-6s-na-original-imaebym6vqhggczq.jpeg?q=70
"Apple iPhone XR (Black, 64 GB) (Includes EarPods, Power Adapter)","₹39,999",4.6,https://rukminim1.flixcart.com/image/312/312/jnj7iq80/mobile/u/b/g/apple-iphone-xr-mryj2hn-a-original-imafa6zkm7qhv2zd.jpeg?q=70
"APPLE iPhone 12 Pro Max (Pacific Blue, 512 GB)","₹1,19,990",4.6,https://rukminim1.flixcart.com/image/312/312/kg8avm80/mobile/c/v/t/apple-iphone-12-pro-max-dummyapplefsn-original-imafwgcyhmzhaapd.jpeg?q=70
"APPLE iPhone 7 Plus (Gold, 256 GB)","₹85,400",4.5,https://rukminim1.flixcart.com/image/312/312/k13w4280/mobile/p/p/4/apple-iphone-7-plus-mn4q2hn-a-original-imafkqfhjzsvghb8.jpeg?q=70
"Apple iPhone SE (Red, 128 GB) (Includes EarPods, Power Adapter)","₹34,990",4.5,https://rukminim1.flixcart.com/image/312/312/k9loccw0/mobile/6/8/g/apple-iphone-se-mxvv2hn-a-original-imafrcqmfh4zznmq.jpeg?q=70
